branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
FAR_23,,Male,Personal Care,220.7,1.0,220.7,39.73,,1.4,2024-08-02,08:33:36,Friday
NAS_22,Nashik,Female,Stationery,426.4,5.0,2132.0,383.76,Cash,4.4,2024-05-04,02:09:58,Saturday
VIS_16,Visakhapatnam,Male,Snacks,460.18,5.0,2300.9,414.16,Google Pay,2.0,2024-09-15,15:59:58,Sunday
FAR_23,Faridabad,,Health & Wellness,647.25,3.0,1941.75,349.51,Cash,4.5,2024-05-12,17:12:49,
LUD_20,Ludhiana,Male,Sports Equipment,2430.24,56.0,810.08,145.81,Debit Card,4.5,2024-06-04,08:15:40,Tuesday
NAG_12,Nagpur,Male,Personal Care,,,872.64,157.08,PhonePe,4.3,2023-10-29,07:40:53,Sunday
VIS_16,Visakhapatnam,Female,Beverages,,2.0,639.84,115.17,,2.6,2023-08-23,02:37:45,Wednesday
SUR_09,Surat,Female,Pet Supplies,766.03,2.0,1532.06,275.77,Credit Card,4.6,2024-09-09,21:27:01,Monday
PUN_07,Pune,Female,Household Items,,9.0,7433.37,1338.01,PhonePe,3.3,2025-07-11,21:04:18,Friday
NAS_22,Nashik,Male,Fruits & Vegetables,678.77,,5430.16,977.43,Paytm,4.8,2024-04-18,09:43:21,Thursday
AMR_32,Amritsar,Female,Dairy Products,767.76,9.0,6909.84,1243.77,Paytm,4.5,2024-05-07,08:40:39,Tuesday
ALL_34,,Female,Clothing,843.95,1.0,843.95,151.91,Paytm,4.1,2024-02-10,09:38:26,Saturday
VIS_16,Visakhapatnam,Male,Frozen Foods,808.16,1.0,808.16,145.47,Debit Card,,2024-12-30,08:23:54,Monday
SOL_46,Solapur,Female,Household Items,699.69,10.0,6996.9,1259.44,Paytm,1.9,,23:36:37,Thursday
DEL_00,Delhi,Female,Personal Care,,10.0,4447.4,800.53,Cash,1.4,2025-05-25,04:33:45,Sunday
AMR_32,Amritsar,Male,,451.9,10.0,4519.0,813.42,Google Pay,4.6,2024-03-16,08:26:14,Saturday
JAI_08,,Female,Stationery,79.61,9.0,716.49,128.97,Debit Card,2.2,2024-02-06,23:42:40,Tuesday
THA_14,Thane,Male,Baby Products,758.75,4.0,3035.0,546.3,,,2025-03-28,00:08:02,Friday
NAS_22,Nashik,Female,Household Items,722.84,8.0,5782.72,,Credit Card,1.9,2023-12-24,03:35:09,Sunday
SRI_29,Srinagar,Male,Electronics,411.17,7.0,2878.19,518.07,Paytm,3.0,2025-06-08,10:53:52,Sunday
ALL_34,Allahabad,Female,Home Decor,217.32,7.0,1521.24,,PhonePe,2.1,2025-06-26,21:52:37,Thursday
CHA_45,Chandigarh,Female,Dairy Products,869.14,2.0,1738.28,312.89,Mobikwik,2.1,2023-08-19,06:19:04,Saturday
,Vasai,Male,Pet Supplies,895.48,4.0,3581.92,644.75,Mobikwik,3.6,2023-12-16,11:53:41,Saturday
THA_14,Thane,Female,Pet Supplies,410.84,4.0,1643.36,295.8,Google Pay,2.1,2023-12-19,20:43:39,Tuesday
BHO_15,Bhopal,Male,Electronics,904.37,7.0,6330.59,1139.51,Cash,,2025-02-03,19:07:56,Monday
CHA_45,Chandigarh,Male,Sports Equipment,1415.28,98.0,825.58,148.6,Debit Card,1.6,2024-11-05,18:30:24,Tuesday
DHA_31,Dhanbad,Female,Household Items,139.68,7.0,977.76,176.0,Mobikwik,2.0,2025-03-23,01:42:08,Sunday
PUN_07,Pune,Female,Frozen Foods,791.63,7.0,5541.41,997.45,Cash,5.0,2025-06-17,16:34:54,Tuesday
AHM_06,Ahmedabad,Male,Snacks,328.45,6.0,1970.7,354.73,Debit Card,2.5,2024-01-15,21:02:14,Monday
ALL_34,Allahabad,Female,Stationery,332.73,3.0,998.19,179.67,Mobikwik,4.1,2024-01-19,23:20:53,Friday
BHO_15,Bhopal,Male,Fruits & Vegetables,848.19,6.0,5089.14,916.05,Paytm,4.5,2024-05-05,01:56:42,Sunday
FAR_23,Faridabad,Male,Bakery,614.62,10.0,6146.2,1106.32,Cash,1.9,2024-03-24,01:57:22,Sunday
BHO_15,,,Household Items,724.39,6.0,4346.34,782.34,Amazon Pay,1.6,2025-04-25,03:24:46,Friday
MUM_01,Mumbai,Male,Beverages,430.94,8.0,3447.52,620.55,Paytm,4.6,2023-12-04,02:22:53,Monday
NAG_12,Nagpur,Female,Snacks,459.59,5.0,2297.95,413.63,,3.8,2025-07-06,08:25:02,Sunday
KAN_11,Kanpur,Male,Health & Wellness,874.34,6.0,5246.04,944.29,Credit Card,2.0,,13:03:40,Sunday
GHA_19,Ghaziabad,Female,Bakery,847.72,4.0,3390.88,610.36,Cash,2.1,2023-09-16,08:39:39,Saturday
,Kalyan,Female,Bakery,52.27,5.0,261.35,47.04,PhonePe,4.3,2025-04-10,20:10:39,Thursday
GHA_19,Ghaziabad,Male,Bakery,115.45,5.0,577.25,,Credit Card,2.5,,,Tuesday
MUM_01,Mumbai,Male,Clothing,847.31,10.0,8473.1,1525.16,Google Pay,1.7,2024-05-03,,Friday
HOW_36,Howrah,Male,Household Items,514.06,1.0,514.06,92.53,Amazon Pay,4.0,2024-08-22,00:20:10,Thursday
SUR_09,Surat,Male,Beverages,10700.64,84.0,5350.32,963.06,Credit Card,3.8,2023-08-19,17:41:58,Saturday
GHA_19,Ghaziabad,Male,Baby Products,499.6,1.0,499.6,,Credit Card,3.4,2025-01-28,14:48:02,Tuesday
MAD_42,Madurai,Female,Health & Wellness,441.71,4.0,1766.84,318.03,Amazon Pay,2.7,2023-08-26,17:27:56,Saturday
RAN_35,Ranchi,Male,Pet Supplies,791.24,5.0,3956.2,712.12,Amazon Pay,3.1,2023-09-24,16:16:48,Sunday
,Kalyan,Female,Pet Supplies,679.09,1.0,679.09,122.24,Debit Card,2.8,,12:25:15,Thursday
PUN_07,Pune,Female,Beverages,790.44,6.0,4742.64,853.68,Credit Card,1.8,2024-09-20,20:41:36,Friday
,Howrah,Male,Electronics,225.91,7.0,1581.37,284.65,PhonePe,1.6,2025-02-12,16:03:23,Wednesday
MEE_24,Meerut,Female,Stationery,858.39,1.0,858.39,154.51,Credit Card,3.4,2024-01-22,13:38:03,Monday
RAJ_25,Rajkot,Female,Fruits & Vegetables,633.94,2.0,1267.88,228.22,Paytm,3.3,2024-05-25,14:29:00,Saturday
NAG_12,Nagpur,,Home Decor,966.03,7.0,6762.21,1217.2,,4.8,2024-01-16,02:29:32,Tuesday
JAB_38,Jabalpur,Female,Health & Wellness,687.42,,6874.2,1237.36,Amazon Pay,2.1,2024-01-19,23:48:22,Friday
PUN_07,Pune,Female,Sports Equipment,554.25,8.0,4434.0,798.12,Debit Card,2.0,2024-09-25,19:19:22,Wednesday
SOL_46,Solapur,Male,Home Decor,558.91,3.0,1676.73,301.81,Debit Card,1.8,2023-08-01,13:17:25,Tuesday
IND_13,Indore,Male,,252.63,9.0,2273.67,409.26,Credit Card,4.6,2024-01-21,11:57:41,Sunday
VAD_18,Vadodara,Female,Sports Equipment,457.65,7.0,3203.55,576.64,,4.5,2024-03-18,20:04:13,Monday
HUB_47,Hubli–Dharwad,Female,Sports Equipment,997.99,4.0,3991.96,718.55,Credit Card,1.1,2023-11-10,16:20:00,Friday
HOW_36,Howrah,Female,Household Items,159.25,6.0,955.5,171.99,Credit Card,1.3,2025-04-29,06:33:55,Tuesday
GWA_39,Gwalior,Female,Home Decor,6256.4400000000005,28.0,,187.69,Amazon Pay,1.6,2023-12-10,07:33:17,Sunday
CHA_45,Chandigarh,Female,Snacks,58.6,4.0,234.4,42.19,Google Pay,3.5,2024-10-13,18:08:09,Sunday
RAI_43,,Male,Fruits & Vegetables,807.0,2.0,1614.0,290.52,Cash,3.7,2024-05-09,15:36:20,Thursday
GWA_39,Gwalior,Male,Dairy Products,552.94,10.0,5529.4,995.29,Paytm,4.8,2024-01-26,13:16:22,Friday
LUC_10,Lucknow,Female,Bakery,315.85,3.0,947.55,170.56,,1.9,,02:10:01,Sunday
SOL_46,Solapur,Male,Sports Equipment,470.05,8.0,3760.4,676.87,Debit Card,4.4,2023-11-06,18:42:03,Monday
DEL_00,,Male,Household Items,793.5,3.0,2380.5,428.49,,,2024-04-18,10:26:45,Thursday
RAN_35,Ranchi,Female,Health & Wellness,703.8,4.0,2815.2,506.74,Paytm,3.3,2024-01-26,13:51:04,Friday
JAI_08,Jaipur,Female,Home Decor,514.41,9.0,4629.69,833.34,PhonePe,4.4,2024-12-29,04:52:47,Sunday
VAD_18,Vadodara,Male,Snacks,388.17,7.0,2717.19,489.09,Amazon Pay,3.7,2025-05-08,09:06:11,Thursday
AMR_32,Amritsar,Male,Stationery,102.07,9.0,918.63,165.35,Credit Card,4.4,2024-03-12,14:26:52,Tuesday
HOW_36,Howrah,Female,Health & Wellness,787.17,5.0,3935.85,708.45,Google Pay,3.1,2023-11-12,10:17:23,Sunday
,Hyderabad,Female,Electronics,357.13,6.0,2142.78,385.7,Paytm,2.0,2025-04-22,15:24:09,Tuesday
AMR_32,Amritsar,Male,Frozen Foods,997.22,3.0,2991.66,538.5,,1.5,2025-01-31,06:17:26,Friday
RAN_35,Ranchi,Female,Health & Wellness,921.5,7.0,,1161.09,PhonePe,4.5,2025-06-07,18:59:13,Saturday
SOL_46,Solapur,Female,Sports Equipment,101.79,9.0,916.11,164.9,Cash,5.0,2023-07-24,10:06:20,Monday
GUW_44,Guwahati,Female,Household Items,184.35,3.0,553.05,,Cash,2.2,2024-07-03,23:54:31,Wednesday
,Chandigarh,Male,Health & Wellness,612.87,9.0,5515.83,992.85,Cash,2.4,2024-07-21,18:04:51,Sunday
COI_37,Coimbatore,Male,Fruits & Vegetables,51.31,4.0,205.24,36.94,Paytm,3.4,2025-05-08,11:38:17,Thursday
RAJ_25,Rajkot,Male,Stationery,674.18,,4719.26,849.47,Cash,4.7,,19:01:28,Saturday
NAS_22,Nashik,Female,Dairy Products,715.25,9.0,6437.25,1158.7,PhonePe,4.9,2025-04-23,16:55:47,Wednesday
NAG_12,Nagpur,Male,Snacks,520.8,8.0,4166.4,749.95,Mobikwik,1.3,2025-05-24,23:46:30,Saturday
,Amritsar,Male,Frozen Foods,145.71,8.0,1165.68,209.82,,1.8,2024-03-30,15:08:55,Saturday
,Amritsar,Female,Household Items,954.41,,5726.46,1030.76,Mobikwik,1.4,2025-06-08,21:15:51,Sunday
RAI_43,Raipur,Female,Bakery,823.27,6.0,,889.13,Google Pay,2.7,2023-12-28,13:36:19,Thursday
VIS_16,Visakhapatnam,Female,Health & Wellness,745.97,4.0,2983.88,537.1,Paytm,2.9,2024-07-15,21:42:30,Monday
COI_37,Coimbatore,Male,,476.67,6.0,2860.02,514.8,PhonePe,2.3,2024-01-10,07:59:42,Wednesday
RAJ_25,Rajkot,Female,Health & Wellness,134.64,9.0,1211.76,218.12,Paytm,3.1,2023-09-02,00:05:21,Saturday
AHM_06,Ahmedabad,Male,Beverages,335.89,6.0,2015.34,362.76,Debit Card,1.0,2024-08-17,14:19:24,Saturday
KOL_02,,Female,Baby Products,369.38,7.0,2585.66,465.42,Google Pay,4.0,2024-10-03,23:31:58,Thursday
MUM_01,Mumbai,Male,Personal Care,305.78,7.0,2140.46,,,1.3,2025-04-11,06:39:50,Friday
MUM_01,Mumbai,Female,Home Decor,66.18,6.0,397.08,71.47,Cash,4.6,2024-03-14,03:42:01,Thursday
PUN_07,Pune,Female,Baby Products,750.62,9.0,6755.58,1216.0,Google Pay,4.4,,21:23:15,Friday
AMR_32,Amritsar,Male,Health & Wellness,3857.64,84.0,1928.82,,Debit Card,1.8,2024-05-30,22:02:19,Thursday
GWA_39,Gwalior,Female,Pet Supplies,2376.0,42.0,594.0,106.92,Paytm,2.6,2024-05-20,00:47:51,Monday
VIS_16,Visakhapatnam,Male,Personal Care,400.54,10.0,4005.4,720.97,Credit Card,1.1,2024-07-01,21:24:16,Monday
GWA_39,Gwalior,Female,Household Items,161.92,5.0,809.6,145.73,Mobikwik,4.7,,14:50:13,Thursday
AGR_21,Agra,Male,Frozen Foods,785.96,,7859.6,1414.73,PhonePe,3.8,2025-05-16,00:39:10,Friday
MEE_24,Meerut,Male,Clothing,195.92,10.0,1959.2,352.66,,3.5,2025-05-21,15:34:03,Wednesday
RAI_43,Raipur,Male,Health & Wellness,382.02,7.0,2674.14,481.35,PhonePe,1.0,2023-12-11,02:33:53,Monday
HOW_36,Howrah,Female,Sports Equipment,284.27,2.0,568.54,102.34,Debit Card,4.5,2024-06-25,14:41:52,Tuesday
IND_13,Indore,Female,Health & Wellness,745.56,7.0,5218.92,939.41,Mobikwik,4.4,2025-01-14,20:33:42,Tuesday
JOD_41,Jodhpur,Female,Bakery,85.86,7.0,601.02,108.18,,2.0,2025-04-24,00:44:38,Thursday
NAG_12,Nagpur,Male,Clothing,408.47,10.0,4084.7,735.25,PhonePe,3.1,,19:10:04,Thursday
BHO_15,Bhopal,Female,Beverages,48.31,6.0,289.86,52.17,Cash,3.7,2025-05-12,20:45:40,Monday
LUD_20,Ludhiana,Male,Electronics,545.83,6.0,3274.98,589.5,Cash,1.7,2023-12-25,02:35:07,Monday
AHM_06,Ahmedabad,Male,Snacks,27.93,3.0,83.79,15.08,Amazon Pay,2.2,2025-06-13,,Friday
KAL_26,Kalyan,Female,Fruits & Vegetables,590.39,1.0,590.39,106.27,Mobikwik,1.2,2025-03-05,18:33:09,Wednesday
SOL_46,Solapur,Male,Household Items,769.82,1.0,769.82,,Amazon Pay,1.0,2024-09-24,08:46:22,Tuesday
ALL_34,Allahabad,Male,Household Items,500.43,9.0,4503.87,,Amazon Pay,3.8,2023-11-21,04:02:35,Tuesday
PUN_07,Pune,Female,Stationery,809.29,8.0,6474.32,1165.38,Amazon Pay,1.3,2023-10-30,21:14:04,Monday
AGR_21,Agra,Male,Health & Wellness,996.86,9.0,8971.74,1614.91,PhonePe,1.2,,09:25:22,Wednesday
MEE_24,Meerut,Female,Fruits & Vegetables,906.65,4.0,3626.6,652.79,Debit Card,1.9,2025-07-10,01:52:53,Thursday
VIS_16,Visakhapatnam,Male,Pet Supplies,117.69,9.0,1059.21,190.66,Cash,1.1,2024-12-05,09:24:44,Thursday
VIS_16,Visakhapatnam,Female,Beverages,576.37,9.0,5187.33,933.72,PhonePe,1.3,2023-10-12,,Thursday
GHA_19,Ghaziabad,Female,Sports Equipment,718.82,5.0,3594.1,646.94,Debit Card,4.0,2025-01-17,17:46:01,
PAT_17,Patna,Female,Snacks,881.8,6.0,5290.8,952.34,Mobikwik,1.0,2023-12-09,04:53:21,Saturday
PAT_17,Patna,,Stationery,975.9,7.0,6831.3,1229.63,Credit Card,1.3,2024-05-30,09:38:46,Thursday
NAS_22,Nashik,Female,Baby Products,587.09,3.0,,317.03,,4.1,2024-06-29,03:44:12,Saturday
VIS_16,Visakhapatnam,Female,Dairy Products,110.45,7.0,773.15,139.17,Google Pay,1.2,2024-05-25,08:21:37,Saturday
BAN_04,Bangalore,Male,Sports Equipment,133.79,9.0,1204.11,216.74,Credit Card,1.7,2025-07-12,07:22:27,Saturday
COI_37,Coimbatore,Female,Dairy Products,343.28,3.0,1029.84,185.37,Amazon Pay,4.6,2025-03-05,00:34:43,Wednesday
THA_14,Thane,Female,Electronics,353.38,2.0,706.76,127.22,Google Pay,2.7,2025-03-06,05:26:52,
PAT_17,Patna,Female,,637.39,9.0,5736.51,1032.57,Debit Card,3.7,2023-10-09,07:46:05,Monday
PUN_07,,Male,Pet Supplies,297.4,10.0,2974.0,535.32,Google Pay,,2023-08-20,21:39:43,Sunday
RAI_43,Raipur,Female,Health & Wellness,906.57,7.0,6345.99,1142.28,Credit Card,3.9,2023-11-25,09:00:23,Saturday
MEE_24,Meerut,Female,Personal Care,873.34,4.0,3493.36,628.8,Mobikwik,3.5,2024-03-11,23:05:13,Monday
HUB_47,Hubli–Dharwad,Female,Household Items,,8.0,4775.28,859.55,Cash,2.5,2023-08-28,00:59:26,Monday
BAN_04,Bangalore,Male,Home Decor,,6.0,945.84,170.25,Google Pay,3.0,2023-11-22,15:27:25,Wednesday
MAD_42,Madurai,Male,Fruits & Vegetables,770.73,4.0,3082.92,,Amazon Pay,3.3,2024-12-04,,Wednesday
RAN_35,Ranchi,Female,Stationery,90.62,2.0,181.24,32.62,Cash,1.7,2025-01-11,14:40:49,Saturday
THA_14,Thane,Female,Dairy Products,195.78,9.0,1762.02,317.16,PhonePe,4.0,2023-09-30,12:42:51,Saturday
DHA_31,Dhanbad,Female,Clothing,272.59,4.0,1090.36,196.26,Cash,2.8,2025-03-24,12:08:22,Monday
JAI_08,Jaipur,Female,Baby Products,277.07,5.0,1385.35,249.36,Credit Card,4.3,2024-08-05,01:58:25,Monday
AGR_21,Agra,Male,Fruits & Vegetables,983.59,2.0,1967.18,354.09,Google Pay,4.9,2024-05-27,23:09:49,Monday
MUM_01,Mumbai,Female,Baby Products,871.77,2.0,1743.54,313.84,Google Pay,3.0,2025-02-09,16:51:31,Sunday
RAI_43,,Male,,,5.0,4392.4,790.63,Credit Card,3.6,2024-04-28,03:23:29,Sunday
MUM_01,Mumbai,Male,Fruits & Vegetables,604.17,4.0,2416.68,435.0,PhonePe,1.1,2023-11-11,03:45:15,Saturday
COI_37,Coimbatore,Male,Home Decor,,8.0,6077.44,1093.94,Cash,3.3,2025-01-19,20:46:06,Sunday
SUR_09,Surat,Female,Home Decor,221.95,3.0,665.85,119.85,PhonePe,4.7,2023-08-30,09:31:44,Wednesday
BHO_15,,Male,,26.49,8.0,211.92,38.15,Amazon Pay,1.4,2024-08-29,11:42:59,Thursday
PUN_07,Pune,Female,Home Decor,432.98,7.0,3030.86,545.55,Amazon Pay,1.4,2025-02-16,02:47:43,Sunday
HOW_36,Howrah,Female,Snacks,257.13,6.0,1542.78,277.7,Paytm,2.0,2025-06-26,06:25:53,Thursday
NAV_33,Navi Mumbai,,Baby Products,237.58,6.0,1425.48,256.59,Amazon Pay,1.1,2025-03-10,21:41:54,Monday
RAJ_25,Rajkot,Male,Household Items,548.24,,2192.96,394.73,Debit Card,2.0,,21:36:41,Friday
,Hyderabad,Female,,903.52,8.0,7228.16,1301.07,Google Pay,3.1,2024-04-16,12:14:27,Tuesday
HYD_05,Hyderabad,Female,Home Decor,455.08,1.0,455.08,81.91,,3.3,2023-07-26,18:14:13,Wednesday
KOL_02,Kolkata,,Electronics,29.51,1.0,29.51,5.31,Cash,2.7,2024-09-12,13:00:37,Thursday
,Hubli–Dharwad,Male,Pet Supplies,323.4,5.0,1617.0,291.06,PhonePe,1.3,,16:40:21,Sunday
FAR_23,Faridabad,Male,Pet Supplies,766.33,4.0,3065.32,551.76,Mobikwik,2.5,2025-01-14,13:40:13,Tuesday
ALL_34,Allahabad,Male,Pet Supplies,685.45,3.0,2056.35,,Google Pay,1.2,2024-11-13,01:24:24,Wednesday
BAN_04,Bangalore,Male,Bakery,254.18,1.0,254.18,45.75,Paytm,1.6,2023-09-13,05:44:02,Wednesday
DEL_00,Delhi,Male,Household Items,609.45,8.0,4875.6,877.61,Mobikwik,1.5,2025-02-06,23:54:15,Thursday
PUN_07,Pune,Female,Clothing,956.98,10.0,9569.8,1722.56,Amazon Pay,,2024-01-05,18:42:58,Friday
DEL_00,Delhi,Male,Sports Equipment,996.87,7.0,6978.09,1256.06,Cash,3.1,2024-08-11,13:42:12,Sunday
AHM_06,Ahmedabad,,Dairy Products,236.66,1.0,236.66,42.6,,2.0,2025-03-12,19:49:52,
THA_14,Thane,Male,Snacks,948.92,10.0,9489.2,1708.06,Amazon Pay,1.5,2023-09-17,,Sunday
THA_14,Thane,Female,Electronics,163.48,1.0,163.48,29.43,Amazon Pay,2.4,2025-03-23,15:30:47,Sunday
NOI_40,,Male,Bakery,798.27,,1596.54,287.38,Debit Card,4.1,,19:48:31,Sunday
SOL_46,Solapur,Male,Frozen Foods,617.62,3.0,1852.86,333.51,Mobikwik,3.7,2023-12-15,14:09:28,Friday
RAJ_25,Rajkot,Male,Health & Wellness,612.53,9.0,5512.77,992.3,Google Pay,2.2,2024-11-22,14:52:22,
DEL_00,Delhi,Female,Baby Products,129.97,10.0,1299.7,233.95,Cash,,2024-02-11,23:59:20,Sunday
SOL_46,Solapur,Male,Household Items,101.73,3.0,305.19,54.93,PhonePe,2.3,2024-02-29,23:50:20,Thursday
BAN_04,Bangalore,Male,Fruits & Vegetables,168.63,8.0,1349.04,242.83,Mobikwik,1.6,2024-02-01,,Thursday
NAS_22,Nashik,Female,Stationery,879.93,7.0,,1108.71,Cash,3.1,2024-04-09,16:13:28,Tuesday
JOD_41,Jodhpur,Female,,649.93,1.0,649.93,116.99,Credit Card,4.1,2024-04-08,17:34:40,Monday
HOW_36,Howrah,Female,Frozen Foods,483.0,1.0,483.0,86.94,Mobikwik,3.3,2025-02-22,11:01:41,Saturday
JAI_08,Jaipur,Female,Snacks,570.33,6.0,3421.98,615.96,,,2023-08-05,07:40:57,Saturday
SRI_29,Srinagar,Female,Household Items,539.82,5.0,2699.1,485.84,PhonePe,1.9,2025-02-18,07:08:22,Tuesday
VIS_16,Visakhapatnam,Female,Stationery,682.88,9.0,6145.92,1106.27,Cash,2.5,2024-09-22,06:07:03,Sunday
MAD_42,Madurai,,Snacks,422.62,3.0,1267.86,228.21,Paytm,2.7,2023-07-24,11:27:35,Monday
LUD_20,Ludhiana,Male,Health & Wellness,,5.0,619.8,111.56,PhonePe,3.2,2025-03-10,07:17:32,Monday
NAS_22,Nashik,Female,Personal Care,880.54,4.0,3522.16,633.99,Paytm,4.9,2024-01-31,02:52:27,Wednesday
NAG_12,Nagpur,Female,Fruits & Vegetables,,1.0,757.62,136.37,Amazon Pay,3.8,2024-03-02,11:00:52,Saturday
SRI_29,Srinagar,Male,Sports Equipment,698.85,3.0,2096.55,377.38,PhonePe,3.7,2025-02-14,14:15:46,Friday
KOL_02,Kolkata,Male,Electronics,865.88,10.0,8658.8,1558.58,Mobikwik,4.0,2025-02-19,20:43:46,Wednesday
LUC_10,Lucknow,Male,Clothing,81.32,3.0,243.96,43.91,Paytm,4.1,2025-03-21,11:44:25,Friday
HYD_05,Hyderabad,Female,Sports Equipment,390.81,2.0,781.62,140.69,,4.8,2024-03-09,13:26:06,Saturday
,Dhanbad,Male,,498.93,7.0,3492.51,628.65,PhonePe,3.4,2023-10-18,13:07:16,Wednesday
SRI_29,Srinagar,Male,Bakery,920.87,5.0,4604.35,828.78,Amazon Pay,1.1,2024-02-12,08:17:12,Monday
NAG_12,Nagpur,Male,Bakery,321.42,2.0,642.84,115.71,Paytm,1.4,2024-07-25,22:21:14,Thursday
MAD_42,Madurai,Female,,420.49,4.0,1681.96,302.75,Debit Card,4.9,2023-10-25,05:07:08,Wednesday
GUW_44,Guwahati,Male,Bakery,545.85,3.0,1637.55,294.76,Mobikwik,3.4,2024-05-30,00:00:26,Thursday
BHO_15,Bhopal,Male,Bakery,183.07,4.0,732.28,131.81,Google Pay,1.6,,23:40:19,Tuesday
VAS_27,,Female,Baby Products,773.29,6.0,4639.74,835.15,PhonePe,,2025-04-26,20:00:14,Saturday
RAI_43,Raipur,Female,Bakery,496.82,9.0,4471.38,804.85,Mobikwik,1.8,2025-06-02,22:01:58,Monday
CHA_45,Chandigarh,,Frozen Foods,523.38,2.0,1046.76,188.42,Mobikwik,3.0,2024-03-16,06:40:27,Saturday
PAT_17,Patna,Female,Pet Supplies,681.61,3.0,2044.83,368.07,Google Pay,4.1,2025-02-21,05:37:40,Friday
KAN_11,,Male,Baby Products,180.67,8.0,1445.36,260.16,Cash,1.3,2024-02-04,11:09:43,Sunday
AMR_32,Amritsar,Male,Clothing,246.22,10.0,2462.2,443.2,PhonePe,2.6,2025-06-30,20:16:09,Monday
KAL_26,Kalyan,Female,Stationery,680.25,7.0,4761.75,857.12,Mobikwik,1.5,2024-12-02,,Monday
PUN_07,Pune,Female,Pet Supplies,182.92,,182.92,32.93,,4.0,2025-07-10,18:47:55,Thursday
SRI_29,Srinagar,Male,Bakery,420.73,10.0,4207.3,757.31,Paytm,2.4,2024-09-10,21:45:52,Tuesday
DEL_00,Delhi,Male,Electronics,421.22,4.0,1684.88,303.28,Credit Card,2.6,2025-02-07,06:07:48,Friday
JOD_41,Jodhpur,Male,Electronics,128.45,5.0,642.25,115.6,Mobikwik,1.0,2024-11-04,10:06:22,Monday
RAJ_25,Rajkot,Female,Bakery,372.46,8.0,2979.68,536.34,Google Pay,3.0,2025-07-14,07:31:19,Monday
MUM_01,Mumbai,Female,Electronics,589.37,2.0,1178.74,212.17,Mobikwik,3.8,2023-10-05,16:32:54,Thursday
DHA_31,Dhanbad,Male,Bakery,33.73,3.0,,18.21,Credit Card,4.5,2024-11-03,22:46:02,Sunday
VAD_18,Vadodara,Female,Household Items,,6.0,3938.4,708.91,Paytm,4.3,,01:22:07,Wednesday
AMR_32,Amritsar,Female,Stationery,209.73,10.0,2097.3,377.51,,1.4,2025-03-07,22:03:30,Friday
MAD_42,Madurai,Female,Snacks,378.55,7.0,2649.85,476.97,Cash,2.6,2024-10-15,05:10:45,Tuesday
JAI_08,Jaipur,Female,Baby Products,443.79,4.0,1775.16,319.53,Debit Card,2.9,2024-07-29,23:43:46,
MAD_42,Madurai,Male,Beverages,232.32,10.0,2323.2,418.18,Google Pay,1.5,2025-01-16,16:33:30,Thursday
FAR_23,Faridabad,Female,,244.01,3.0,732.03,131.77,Google Pay,3.1,2025-05-30,14:05:05,Friday
RAN_35,Ranchi,Female,Dairy Products,236.63,8.0,1893.04,340.75,Google Pay,3.1,2024-02-08,02:12:06,Thursday
VAD_18,Vadodara,Female,Dairy Products,211.19,,1267.14,228.09,Amazon Pay,1.4,2024-10-21,04:22:20,Monday
JAI_08,Jaipur,Female,Clothing,764.43,4.0,3057.72,550.39,PhonePe,3.9,2024-07-06,02:00:37,Saturday
KAN_11,Kanpur,Male,Sports Equipment,944.49,,2833.47,510.02,Google Pay,1.1,2024-04-03,02:28:08,Wednesday
LUC_10,Lucknow,Female,Personal Care,970.84,3.0,2912.52,524.25,Mobikwik,3.2,2024-08-21,,Wednesday
GUW_44,Guwahati,Female,Electronics,203.21,1.0,203.21,36.58,Debit Card,2.1,,11:13:29,Wednesday
BHO_15,Bhopal,Male,Snacks,166.96,1.0,166.96,30.05,PhonePe,4.2,2024-03-06,21:14:59,
AMR_32,Amritsar,Female,Health & Wellness,573.85,10.0,5738.5,1032.93,Mobikwik,1.9,2025-05-19,11:37:25,Monday
MEE_24,Meerut,Female,Dairy Products,748.65,10.0,7486.5,1347.57,Amazon Pay,4.7,2024-10-08,08:10:25,Tuesday
GUW_44,Guwahati,Male,Dairy Products,528.86,7.0,3702.02,666.36,Mobikwik,2.0,2024-01-02,07:44:17,Tuesday
,Raipur,Female,Stationery,162.17,1.0,162.17,29.19,Paytm,4.3,2025-06-26,14:14:28,Thursday
LUD_20,Ludhiana,Male,Stationery,610.73,1.0,610.73,,Debit Card,3.3,2025-05-01,07:49:21,Thursday
LUD_20,Ludhiana,Female,Snacks,574.78,6.0,3448.68,620.76,Mobikwik,3.3,2025-05-30,16:03:11,Friday
JOD_41,Jodhpur,Female,Health & Wellness,567.93,8.0,4543.44,817.82,Amazon Pay,4.2,2023-08-18,02:56:17,Friday
PUN_07,Pune,Female,,806.25,5.0,4031.25,725.62,Google Pay,1.8,2023-07-27,14:02:25,Thursday
CHA_45,Chandigarh,Female,Frozen Foods,2471.76,126.0,1853.82,333.69,Credit Card,1.3,2025-07-17,15:29:55,Thursday
NAS_22,Nashik,Male,Personal Care,373.64,,373.64,67.26,Amazon Pay,3.2,2024-03-04,11:24:45,Monday
NAG_12,Nagpur,Female,Sports Equipment,917.84,1.0,917.84,,Debit Card,2.9,2024-04-27,07:58:43,Saturday
