Unnamed: 0,branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
43641,VIS_16,Visakhapatnam,Female,Bakery,546.16,5.0,2730.8,491.54,Credit Card,3.5,2024-05-01,16:58:30,Wednesday
43642,KAL_26,Kalyan,Male,,176.56,5.0,882.8,158.9,Debit Card,1.2,2024-05-09,17:15:22,Thursday
43643,CHA_45,Chandigarh,,Frozen Foods,523.38,2.0,1046.76,188.42,Mobikwik,3.0,2024-03-16,06:40:27,Saturday
43644,KAL_26,Kalyan,Male,Clothing,618.13,6.0,3708.78,667.58,Google Pay,1.5,2023-11-26,,Sunday
43645,DHA_31,Dhanbad,Male,Baby Products,580.42,9.0,5223.78,940.28,Mobikwik,3.3,2025-03-03,,Monday
43646,NOI_40,Noida,Female,Frozen Foods,507.74,6.0,3046.44,548.36,Mobikwik,4.7,2025-01-26,06:24:10,Sunday
43647,AMR_32,Amritsar,Male,Dairy Products,183.01,3.0,549.03,98.83,Paytm,3.4,2025-03-07,10:29:50,Friday
43648,COI_37,Coimbatore,Male,,278.04,2.0,556.08,100.09,Paytm,3.0,2024-06-18,17:39:14,Tuesday
43649,HYD_05,Hyderabad,Male,Sports Equipment,572.57,3.0,,309.19,Cash,3.2,2025-06-23,,Monday
43650,MUM_01,Mumbai,Male,Dairy Products,96.16,5.0,480.8,,,1.0,2025-01-09,11:30:25,Thursday
43651,VAS_27,Vasai,Male,Bakery,917.93,10.0,9179.3,1652.27,Credit Card,4.5,2024-03-27,23:21:32,Wednesday
43652,,Pune,Female,Frozen Foods,78.77,9.0,708.93,127.61,Debit Card,2.6,2024-01-24,18:57:44,Wednesday
43653,RAN_35,Ranchi,Female,Clothing,969.35,6.0,5816.1,1046.9,Google Pay,4.1,2025-05-01,,Thursday
43654,,Indore,Female,Electronics,893.28,8.0,7146.24,1286.32,Amazon Pay,3.5,2023-12-05,01:56:33,Tuesday
43655,BHO_15,Bhopal,Male,Sports Equipment,403.26,8.0,3226.08,580.69,PhonePe,4.0,2024-06-20,17:37:32,Thursday
43656,FAR_23,Faridabad,,Household Items,535.94,5.0,2679.7,482.35,PhonePe,2.1,2023-10-09,21:51:31,Monday
43657,HUB_47,Hubli–Dharwad,Male,Clothing,78.36,6.0,470.16,84.63,Debit Card,1.1,2023-08-12,05:06:28,Saturday
43658,BAN_04,Bangalore,Female,Personal Care,685.81,7.0,4800.67,864.12,Mobikwik,1.5,2023-08-13,03:54:05,Sunday
43659,PUN_07,Pune,Male,Bakery,606.06,1.0,606.06,109.09,Cash,4.4,2023-12-08,19:18:32,Friday
43660,LUD_20,Ludhiana,Female,Bakery,551.96,9.0,4967.64,894.18,Paytm,4.8,2024-05-22,02:40:23,Wednesday
43661,MAD_42,Madurai,Female,,962.13,10.0,9621.3,1731.83,PhonePe,2.2,2025-07-11,23:35:18,Friday
43662,AUR_30,Aurangabad,Female,Beverages,213.26,6.0,1279.56,230.32,Debit Card,3.2,2025-01-23,21:23:33,Thursday
43663,MEE_24,Meerut,Female,,889.99,2.0,1779.98,,Paytm,2.7,2024-09-18,20:40:38,Wednesday
43664,NAS_22,Nashik,Female,Personal Care,873.35,,4366.75,786.01,Cash,3.1,2023-09-08,05:15:47,Friday
43665,RAI_43,Raipur,Female,Household Items,867.86,9.0,7810.74,1405.93,Paytm,,2024-04-04,20:41:40,Thursday
43666,MEE_24,Meerut,Female,Frozen Foods,,4.0,2267.28,408.11,Paytm,2.5,2024-05-22,14:46:58,Wednesday
43667,KOL_02,Kolkata,Male,Snacks,873.45,6.0,5240.7,943.33,Debit Card,3.9,2024-04-18,13:06:28,Thursday
43668,ALL_34,Allahabad,Female,Electronics,84.6,4.0,338.4,60.91,Mobikwik,3.7,2025-07-10,04:56:37,Thursday
43669,COI_37,Coimbatore,Female,,,4.0,900.96,162.17,Debit Card,3.1,2024-09-19,08:41:44,Thursday
43670,IND_13,Indore,Male,Home Decor,,6.0,872.16,156.99,Mobikwik,4.9,2025-05-26,15:21:42,Monday
43671,MEE_24,Meerut,Male,Dairy Products,,,7800.48,1404.09,Mobikwik,4.8,2025-01-15,04:34:11,Wednesday
43672,NAV_33,Navi Mumbai,Female,Bakery,70.18,10.0,701.8,126.32,Cash,4.8,2025-06-18,01:03:43,Wednesday
43673,BHO_15,Bhopal,Male,Fruits & Vegetables,510.64,1.0,510.64,91.92,,1.2,2025-04-26,,Saturday
43674,HOW_36,Howrah,Female,Bakery,,7.0,4682.3,842.81,Paytm,4.8,,23:51:13,Wednesday
43675,LUD_20,Ludhiana,Male,Sports Equipment,597.21,3.0,1791.63,322.49,Google Pay,3.3,2023-09-30,06:35:31,Saturday
43676,THA_14,Thane,Male,Sports Equipment,131.95,8.0,1055.6,190.01,Amazon Pay,3.5,2025-04-30,17:08:05,Wednesday
43677,AHM_06,Ahmedabad,Male,Bakery,911.1,10.0,9111.0,1639.98,Google Pay,3.6,2025-06-01,10:40:25,Sunday
43678,CHE_03,Chennai,Male,Home Decor,897.5,5.0,4487.5,807.75,Mobikwik,3.2,2024-12-14,19:40:05,Saturday
43679,HYD_05,Hyderabad,,Clothing,985.02,5.0,4925.1,886.52,Credit Card,1.0,2023-08-15,05:17:20,Tuesday
43680,,Indore,Female,Stationery,601.4,1.0,601.4,108.25,Credit Card,1.8,2024-03-03,08:55:14,Sunday
43681,MEE_24,Meerut,Male,Fruits & Vegetables,860.86,2.0,1721.72,309.91,Mobikwik,3.2,2023-08-11,01:01:51,Friday
43682,NAV_33,Navi Mumbai,Female,Home Decor,581.88,8.0,4655.04,837.91,Google Pay,1.7,2023-12-26,23:09:00,Tuesday
43683,CHA_45,Chandigarh,Male,Personal Care,394.98,6.0,2369.88,426.58,Cash,4.3,,03:51:14,Friday
43684,RAN_35,Ranchi,Male,Home Decor,760.81,3.0,2282.43,410.84,Credit Card,3.2,2024-08-11,11:44:06,Sunday
43685,DEL_00,Delhi,Male,Sports Equipment,90.17,3.0,270.51,48.69,Paytm,1.9,2024-02-10,06:28:55,Saturday
43686,KAL_26,Kalyan,Male,Personal Care,446.66,4.0,1786.64,321.6,Google Pay,4.0,2025-05-21,09:30:13,Wednesday
43687,NOI_40,Noida,Male,Clothing,458.35,5.0,,412.51,Google Pay,1.6,2025-07-05,12:51:05,Saturday
43688,JAB_38,Jabalpur,Female,Personal Care,75.35,5.0,,,Amazon Pay,1.2,2023-10-23,20:45:53,Monday
43689,CHA_45,Chandigarh,Female,Electronics,270.65,8.0,2165.2,389.74,Credit Card,4.2,2025-05-31,10:14:56,Saturday
43690,,Vadodara,Female,Sports Equipment,922.07,10.0,9220.7,1659.73,Cash,3.3,2024-12-21,07:50:14,Saturday
43691,COI_37,Coimbatore,Female,Household Items,240.19,2.0,480.38,86.47,Mobikwik,3.5,2025-05-16,10:36:52,Friday
43692,,Allahabad,Female,Health & Wellness,632.58,6.0,3795.48,683.19,Paytm,3.0,2025-04-25,,Friday
43693,COI_37,Coimbatore,Female,Household Items,694.19,4.0,2776.76,499.82,Paytm,4.8,2025-05-02,12:09:55,Friday
43694,VAR_28,Varanasi,Female,Fruits & Vegetables,232.86,3.0,698.58,125.74,PhonePe,1.4,2025-07-15,11:49:22,Tuesday
43695,SUR_09,Surat,Male,Dairy Products,898.98,8.0,7191.84,1294.53,Paytm,1.5,2024-03-20,13:41:02,Wednesday
43696,DEL_00,Delhi,Female,Pet Supplies,563.55,3.0,1690.65,304.32,Amazon Pay,4.2,2024-11-09,,Saturday
43697,BHO_15,Bhopal,Female,Health & Wellness,,8.0,3939.68,709.14,,4.4,2025-03-26,10:51:37,Wednesday
43698,NAG_12,Nagpur,Male,Snacks,998.24,4.0,3992.96,718.73,Google Pay,4.1,2024-10-16,16:37:48,Wednesday
43699,GWA_39,Gwalior,Female,Baby Products,335.23,8.0,2681.84,482.73,Amazon Pay,4.3,2024-01-07,22:26:15,Sunday
43700,ALL_34,Allahabad,Male,Bakery,422.53,3.0,1267.59,228.17,Cash,,2025-06-23,21:39:57,Monday
43701,ALL_34,Allahabad,Female,Health & Wellness,392.77,6.0,2356.62,424.19,Debit Card,3.1,2023-12-11,05:51:29,Monday
43702,NAG_12,Nagpur,Male,Home Decor,100.34,1.0,100.34,18.06,Cash,4.9,2023-11-03,06:34:12,Friday
43703,AHM_06,Ahmedabad,Male,Baby Products,833.7,9.0,7503.3,1350.59,Cash,4.2,2024-09-05,,Thursday
43704,AMR_32,Amritsar,Male,Fruits & Vegetables,580.41,5.0,2902.05,522.37,Mobikwik,1.1,2024-08-20,07:24:37,Tuesday
43705,JAB_38,Jabalpur,Male,Personal Care,417.7,7.0,2923.9,526.3,Mobikwik,4.7,2023-08-14,18:09:41,Monday
43706,,Surat,Male,Fruits & Vegetables,658.6,7.0,4610.2,829.84,Credit Card,2.5,2024-03-24,10:14:40,Sunday
43707,LUC_10,Lucknow,Female,Beverages,5056.4400000000005,42.0,1264.11,227.54,Credit Card,2.6,2024-12-07,20:37:22,Saturday
43708,KOL_02,Kolkata,Male,Beverages,402.06,5.0,2010.3,,Mobikwik,1.9,2025-03-11,08:41:06,Tuesday
43709,JOD_41,Jodhpur,Male,Pet Supplies,409.91,3.0,1229.73,221.35,,1.9,,22:37:30,Monday
43710,,Surat,Male,Beverages,711.77,1.0,711.77,128.12,,2.9,2024-09-24,01:42:48,Tuesday
43711,IND_13,Indore,Male,Sports Equipment,877.81,9.0,,1422.05,Amazon Pay,1.4,2025-05-22,15:30:00,Thursday
43712,COI_37,Coimbatore,Male,Home Decor,398.63,7.0,2790.41,502.27,PhonePe,2.1,2024-02-03,06:02:46,Saturday
43713,VIS_16,Visakhapatnam,,Beverages,527.25,1.0,527.25,94.91,Amazon Pay,2.3,2024-09-13,00:59:58,Friday
43714,GUW_44,Guwahati,Male,Fruits & Vegetables,351.85,4.0,1407.4,253.33,Mobikwik,3.0,2023-08-26,12:05:37,Saturday
43715,HUB_47,Hubli–Dharwad,Male,Health & Wellness,837.84,3.0,2513.52,452.43,Credit Card,2.3,2025-06-06,07:10:33,Friday
43716,KOL_02,Kolkata,Male,Fruits & Vegetables,,4.0,3755.92,676.07,Amazon Pay,3.9,2024-06-10,10:01:44,Monday
43717,GHA_19,Ghaziabad,Male,Health & Wellness,437.91,7.0,,551.77,PhonePe,1.2,2024-12-21,04:59:46,Saturday
43718,PAT_17,Patna,Female,Bakery,672.85,10.0,6728.5,1211.13,Cash,4.7,2024-10-07,18:44:05,Monday
43719,VAR_28,Varanasi,Female,Baby Products,4950.36,84.0,2475.18,,Google Pay,4.2,2024-02-22,17:41:53,Thursday
43720,BAN_04,Bangalore,Male,Bakery,703.87,,1407.74,253.39,Paytm,2.8,2023-12-17,20:19:15,Sunday
43721,HUB_47,Hubli–Dharwad,Male,Stationery,873.77,9.0,7863.93,1415.51,PhonePe,4.7,2024-08-13,12:55:34,Tuesday
43722,PUN_07,Pune,Female,Clothing,945.51,6.0,5673.06,1021.15,Credit Card,4.3,2025-03-19,22:18:28,Wednesday
43723,,Guwahati,Female,Bakery,,5.0,1862.05,335.17,Google Pay,3.3,2023-07-31,18:40:44,Monday
43724,VAR_28,Varanasi,Female,Snacks,757.42,4.0,3029.68,545.34,Cash,3.2,2024-03-02,02:28:43,Saturday
43725,IND_13,Indore,Male,Snacks,739.27,5.0,3696.35,665.34,PhonePe,4.7,2024-04-25,22:38:31,Thursday
43726,PAT_17,Patna,Male,Home Decor,414.44,9.0,3729.96,671.39,Cash,,2024-08-06,07:55:44,Tuesday
43727,VAR_28,Varanasi,Female,Stationery,963.74,2.0,1927.48,346.95,,1.4,2024-06-30,10:48:33,Sunday
43728,KOL_02,Kolkata,Male,Bakery,491.42,4.0,1965.68,353.82,Amazon Pay,,2023-10-21,13:08:35,Saturday
43729,GUW_44,Guwahati,Female,Dairy Products,501.97,5.0,2509.85,451.77,Credit Card,3.0,2024-03-20,21:43:33,Wednesday
43730,SUR_09,Surat,Female,Home Decor,268.64,2.0,537.28,96.71,Debit Card,3.0,2024-05-30,19:41:42,Thursday
43731,THA_14,,Male,Health & Wellness,616.72,,6167.2,1110.1,PhonePe,4.5,2024-01-14,23:55:13,Sunday
43732,GWA_39,Gwalior,Female,Sports Equipment,875.42,9.0,7878.78,1418.18,Mobikwik,1.1,2024-04-08,07:52:56,Monday
43733,NOI_40,Noida,Female,Sports Equipment,147.95,7.0,1035.65,186.42,Cash,3.5,2024-11-16,21:32:13,Saturday
43734,JOD_41,,Female,Pet Supplies,,5.0,366.5,65.97,Cash,1.6,2023-08-17,19:08:49,
43735,AHM_06,Ahmedabad,Female,Snacks,373.61,4.0,1494.44,269.0,Paytm,1.3,2025-06-22,00:52:47,Sunday
43736,VAD_18,Vadodara,Male,Stationery,504.75,2.0,1009.5,181.71,Debit Card,4.6,2024-10-19,15:10:57,Saturday
43737,RAI_43,Raipur,Female,Fruits & Vegetables,496.07,8.0,3968.56,714.34,Mobikwik,4.7,2024-08-10,22:01:08,Saturday
43738,VAS_27,Vasai,Female,Baby Products,712.4,6.0,4274.4,769.39,Paytm,2.9,2023-10-13,18:56:07,Friday
43739,RAJ_25,Rajkot,Male,Stationery,263.25,5.0,1316.25,236.92,Cash,1.4,2024-10-13,17:28:53,Sunday
43740,KOL_02,Kolkata,Male,Home Decor,855.11,2.0,1710.22,307.84,Credit Card,1.9,2024-03-04,01:53:12,Monday
43741,NOI_40,Noida,Female,Household Items,853.48,2.0,1706.96,307.25,PhonePe,1.3,,01:21:44,Sunday
43742,PAT_17,Patna,Female,Beverages,769.68,4.0,3078.72,554.17,Google Pay,5.0,2024-07-02,13:35:18,Tuesday
43743,ALL_34,Allahabad,Male,Dairy Products,47.24,10.0,472.4,85.03,Mobikwik,3.6,2025-06-06,10:45:37,Friday
43744,NAS_22,Nashik,Female,Snacks,635.67,2.0,1271.34,228.84,Debit Card,2.4,2025-01-27,17:03:09,Monday
43745,HYD_05,Hyderabad,Male,Electronics,812.06,9.0,7308.54,1315.54,Credit Card,1.1,2023-08-11,01:19:57,Friday
43746,PAT_17,Patna,Female,Fruits & Vegetables,586.88,9.0,5281.92,950.75,PhonePe,4.8,2025-03-26,02:14:53,Wednesday
43747,RAJ_25,Rajkot,Female,Pet Supplies,602.77,3.0,,325.5,Credit Card,3.0,,11:12:14,Wednesday
43748,FAR_23,Faridabad,Male,Clothing,835.27,1.0,835.27,150.35,Debit Card,4.1,2025-02-20,22:02:04,Thursday
43749,AMR_32,Amritsar,Female,Pet Supplies,735.2,10.0,7352.0,1323.36,Paytm,3.1,2024-09-05,16:07:52,Thursday
43750,CHA_45,Chandigarh,Female,Snacks,789.78,7.0,5528.46,995.12,Paytm,4.5,2024-06-04,18:18:58,Tuesday
43751,JAI_08,Jaipur,Male,Personal Care,465.37,2.0,930.74,167.53,Cash,3.8,2025-01-24,03:22:25,Friday
43752,HYD_05,Hyderabad,Female,Snacks,326.99,7.0,2288.93,412.01,Credit Card,2.6,2025-01-13,15:08:10,Monday
43753,AHM_06,Ahmedabad,Male,Sports Equipment,541.57,8.0,4332.56,779.86,Cash,3.9,,17:16:19,Monday
43754,CHE_03,Chennai,Female,Snacks,182.55,5.0,912.75,164.29,Paytm,4.4,,02:50:09,Sunday
43755,BAN_04,Bangalore,Male,Sports Equipment,730.8,8.0,5846.4,1052.35,Paytm,1.3,2025-05-01,,Thursday
43756,LUD_20,Ludhiana,Female,Baby Products,609.98,2.0,1219.96,219.59,Amazon Pay,4.5,2023-11-25,21:59:24,Saturday
43757,,Indore,Female,Dairy Products,613.32,5.0,3066.6,551.99,PhonePe,3.3,2024-08-12,05:57:56,Monday
43758,JAI_08,Jaipur,Male,Clothing,849.25,9.0,7643.25,1375.78,Cash,4.8,2023-12-02,22:39:47,Saturday
43759,NAS_22,Nashik,Female,Health & Wellness,366.87,8.0,2934.96,528.29,PhonePe,2.3,2024-09-25,,Wednesday
43760,MUM_01,,Male,Stationery,932.69,6.0,5596.14,1007.31,Google Pay,1.2,2025-03-18,07:15:37,Tuesday
43761,PAT_17,Patna,Female,Frozen Foods,91.6,4.0,366.4,65.95,PhonePe,1.0,2024-03-09,07:00:59,Saturday
43762,BHO_15,Bhopal,Male,Dairy Products,541.82,2.0,1083.64,195.06,Debit Card,1.8,2023-12-22,01:18:16,Friday
43763,NAS_22,Nashik,Female,Snacks,971.07,2.0,1942.14,,Cash,2.2,2024-06-21,23:35:43,Friday
43764,NOI_40,,Male,Beverages,314.21,6.0,1885.26,339.35,Debit Card,1.4,2025-02-10,15:06:31,
43765,BAN_04,Bangalore,Female,Dairy Products,321.0,4.0,1284.0,231.12,PhonePe,5.0,2024-09-11,20:24:57,Wednesday
43766,DEL_00,Delhi,Female,Fruits & Vegetables,234.59,7.0,1642.13,295.58,PhonePe,4.8,2024-03-10,22:13:31,Sunday
43767,PAT_17,Patna,Female,Beverages,575.49,5.0,2877.45,,Cash,2.4,2025-01-01,11:32:09,Wednesday
43768,JAB_38,Jabalpur,Female,Pet Supplies,902.14,6.0,5412.84,974.31,Paytm,2.3,2024-06-24,13:30:27,Monday
43769,RAJ_25,Rajkot,Male,Frozen Foods,275.58,1.0,275.58,49.6,,1.8,2025-06-09,00:17:57,Monday
43770,GHA_19,Ghaziabad,Male,Beverages,383.31,5.0,1916.55,344.98,PhonePe,1.6,2024-12-21,00:16:09,Saturday
43771,BHO_15,Bhopal,Male,Pet Supplies,182.07,7.0,1274.49,229.41,PhonePe,3.2,2024-03-13,16:48:07,Wednesday
43772,SUR_09,Surat,Female,Health & Wellness,696.93,9.0,6272.37,,Google Pay,1.9,2025-05-10,07:18:20,Saturday
43773,THA_14,Thane,Male,Personal Care,569.73,7.0,3988.11,717.86,Google Pay,1.6,2025-07-03,07:02:45,Thursday
43774,VAS_27,Vasai,Male,Pet Supplies,10812.0,56.0,3604.0,,Google Pay,2.7,2024-10-23,02:06:34,Wednesday
43775,HOW_36,Howrah,Female,Pet Supplies,286.19,10.0,2861.9,515.14,Credit Card,3.3,2024-12-21,19:00:19,Saturday
43776,AGR_21,,Female,Home Decor,345.58,9.0,3110.22,559.84,PhonePe,2.6,2023-09-27,07:36:18,Wednesday
43777,LUC_10,Lucknow,Female,Personal Care,711.08,1.0,711.08,127.99,Paytm,3.0,,16:18:56,Friday
43778,VIS_16,Visakhapatnam,Female,Beverages,,2.0,639.84,115.17,,2.6,2023-08-23,02:37:45,Wednesday
43779,SUR_09,Surat,Female,Sports Equipment,,3.0,2801.91,504.34,Google Pay,1.2,2024-03-01,10:02:16,Friday
43780,AUR_30,Aurangabad,Female,Household Items,310.23,10.0,3102.3,558.41,PhonePe,2.9,2024-09-19,19:49:09,Thursday
43781,SOL_46,Solapur,Female,Clothing,,4.0,,439.33,Debit Card,1.0,2024-07-31,14:28:26,Wednesday
43782,THA_14,Thane,Male,,782.86,4.0,3131.44,563.66,Cash,3.3,2023-12-12,08:50:42,Tuesday
43783,ALL_34,Allahabad,,Household Items,45.45,10.0,454.5,81.81,Debit Card,3.6,2025-04-11,04:26:47,Friday
43784,NAV_33,Navi Mumbai,Female,,32.72,8.0,261.76,47.12,Paytm,3.3,2025-05-07,00:09:47,Wednesday
43785,FAR_23,Faridabad,Female,Pet Supplies,918.82,6.0,5512.92,992.33,PhonePe,2.0,2025-04-04,10:55:44,Friday
43786,MAD_42,Madurai,Male,Pet Supplies,410.64,4.0,1642.56,295.66,,1.9,2024-01-16,16:50:16,Tuesday
43787,JAI_08,Jaipur,Male,Baby Products,412.21,9.0,3709.89,667.78,Cash,1.1,2025-01-13,21:25:00,Monday
43788,CHA_45,Chandigarh,,Baby Products,113.13,3.0,339.39,61.09,Cash,4.0,2023-08-29,17:16:59,Tuesday
43789,HYD_05,Hyderabad,Female,Electronics,423.43,9.0,3810.87,685.96,Cash,4.8,2025-06-06,05:30:24,Friday
43790,SUR_09,Surat,Male,Snacks,283.08,9.0,2547.72,458.59,Credit Card,4.8,2025-05-28,14:36:32,Wednesday
43791,,Mumbai,Female,Bakery,977.19,2.0,1954.38,351.79,Cash,3.0,2025-04-18,12:18:27,Friday
43792,ALL_34,Allahabad,Male,Beverages,271.19,2.0,542.38,,Cash,4.7,,07:55:52,Sunday
43793,PAT_17,Patna,Female,Personal Care,437.82,4.0,1751.28,315.23,Google Pay,1.6,2025-05-15,23:32:50,Thursday
43794,PAT_17,Patna,Male,Fruits & Vegetables,918.92,4.0,3675.68,661.62,Mobikwik,3.1,2024-07-29,03:13:54,Monday
43795,JOD_41,Jodhpur,Female,Home Decor,832.46,1.0,832.46,149.84,PhonePe,2.0,2024-02-10,23:30:54,Saturday
43796,JOD_41,Jodhpur,Female,Stationery,,2.0,671.72,,Google Pay,2.7,2023-11-15,07:31:52,Wednesday
43797,AMR_32,Amritsar,Female,Snacks,355.27,5.0,1776.35,319.74,Credit Card,1.0,2024-01-20,22:49:07,Saturday
43798,DHA_31,Dhanbad,Female,Stationery,74.62,3.0,223.86,40.29,Paytm,,2024-10-27,10:31:23,Sunday
43799,GWA_39,Gwalior,Male,Fruits & Vegetables,860.73,,6025.11,1084.52,PhonePe,4.5,,19:27:22,Tuesday
43800,JOD_41,Jodhpur,Male,Bakery,284.29,10.0,2842.9,511.72,Mobikwik,2.8,2025-02-07,17:41:13,Friday
43801,IND_13,Indore,Male,Pet Supplies,883.13,4.0,3532.52,635.85,Amazon Pay,1.0,2024-04-05,16:23:24,Friday
43802,MUM_01,Mumbai,Male,Baby Products,6447.12,140.0,5372.6,967.07,,1.3,2025-03-31,10:26:24,Monday
43803,RAN_35,Ranchi,Male,Beverages,517.76,7.0,3624.32,652.38,Amazon Pay,1.9,2024-03-27,08:25:53,Wednesday
43804,THA_14,Thane,Male,Snacks,456.14,,2736.84,492.63,Paytm,2.3,2025-05-19,,
43805,ALL_34,Allahabad,Male,Snacks,193.98,7.0,1357.86,,Paytm,1.6,2024-12-03,04:12:08,Tuesday
43806,NAS_22,Nashik,Female,Bakery,460.47,8.0,3683.76,663.08,Amazon Pay,3.2,2023-12-18,13:46:42,Monday
43807,NOI_40,Noida,Female,Health & Wellness,525.36,8.0,4202.88,756.52,Amazon Pay,2.4,2025-03-25,03:05:42,Tuesday
43808,NAS_22,Nashik,Female,Health & Wellness,733.43,5.0,3667.15,660.09,Paytm,1.3,2024-12-25,11:16:12,Wednesday
43809,COI_37,Coimbatore,Female,Clothing,24.27,7.0,169.89,30.58,Cash,2.9,2025-01-10,18:38:39,Friday
43810,BAN_04,Bangalore,Male,Fruits & Vegetables,134.78,10.0,,242.6,Amazon Pay,1.0,2025-05-02,00:52:40,Friday
43811,MEE_24,Meerut,Female,Health & Wellness,174.95,10.0,1749.5,314.91,Cash,2.1,2024-03-04,18:44:29,Monday
43812,AMR_32,Amritsar,Female,Baby Products,273.78,5.0,1368.9,246.4,Paytm,4.1,2024-10-01,17:56:58,Tuesday
43813,GWA_39,Gwalior,Female,Dairy Products,841.64,2.0,1683.28,302.99,Credit Card,2.5,2024-04-09,10:04:49,Tuesday
43814,RAJ_25,Rajkot,Female,Beverages,177.0,4.0,708.0,127.44,PhonePe,4.7,2025-02-09,12:36:13,Sunday
43815,NAS_22,Nashik,Male,Home Decor,661.68,8.0,5293.44,952.82,Credit Card,1.1,2024-05-10,01:32:07,Friday
43816,MAD_42,Madurai,Female,Snacks,119.03,2.0,238.06,42.85,Mobikwik,1.3,2023-11-17,02:26:06,Friday
43817,SOL_46,Solapur,Male,Household Items,4645.92,42.0,1161.48,209.07,PhonePe,2.9,2023-07-22,01:34:48,Saturday
43818,MEE_24,Meerut,Female,Sports Equipment,278.05,3.0,834.15,150.15,Cash,,2025-07-17,15:52:04,Thursday
43819,RAI_43,Raipur,Female,Dairy Products,278.69,8.0,2229.52,401.31,Amazon Pay,1.3,2024-04-22,15:15:18,Monday
43820,AUR_30,Aurangabad,Female,Sports Equipment,786.9,1.0,786.9,141.64,Google Pay,4.0,2025-05-05,23:39:23,Monday
43821,BHO_15,Bhopal,Female,Beverages,591.3,5.0,2956.5,532.17,Debit Card,1.5,2024-12-09,00:18:12,Monday
43822,AMR_32,Amritsar,Female,Stationery,538.38,4.0,2153.52,387.63,Amazon Pay,4.3,2025-02-26,00:32:15,Wednesday
43823,JOD_41,Jodhpur,Female,Frozen Foods,241.91,6.0,1451.46,261.26,Debit Card,3.4,2025-03-14,15:02:18,Friday
43824,NAG_12,Nagpur,Female,,224.25,9.0,2018.25,363.28,Amazon Pay,,2024-12-24,19:34:24,Tuesday
43825,BHO_15,Bhopal,Male,Snacks,90.95,7.0,636.65,114.6,Debit Card,1.2,2025-03-31,06:16:46,Monday
43826,SOL_46,Solapur,Female,Fruits & Vegetables,827.1,6.0,4962.6,893.27,Debit Card,4.1,2023-12-13,13:04:44,Wednesday
43827,MUM_01,Mumbai,Female,Beverages,526.22,7.0,3683.54,663.04,Amazon Pay,2.8,2023-11-06,01:27:50,Monday
43828,NOI_40,Noida,Female,Frozen Foods,294.65,10.0,2946.5,530.37,Debit Card,4.3,,21:32:20,Saturday
43829,VIS_16,Visakhapatnam,,,928.98,3.0,,501.65,Cash,2.2,2024-12-23,23:48:26,Monday
43830,RAI_43,Raipur,Male,Frozen Foods,803.02,6.0,4818.12,867.26,Cash,1.2,2024-03-04,05:02:18,Monday
43831,,Indore,Male,Health & Wellness,640.03,6.0,3840.18,691.23,Amazon Pay,1.3,2024-10-26,07:41:49,
43832,NAG_12,Nagpur,Female,Electronics,770.07,10.0,7700.7,1386.13,PhonePe,2.8,2024-12-07,11:28:01,Saturday
43833,JAB_38,Jabalpur,Male,Fruits & Vegetables,990.38,6.0,5942.28,1069.61,Credit Card,4.3,2024-03-10,06:48:53,Sunday
43834,COI_37,Coimbatore,Male,Clothing,907.61,10.0,9076.1,1633.7,PhonePe,3.9,2025-02-05,23:26:42,Wednesday
43835,GWA_39,Gwalior,Male,,649.09,5.0,3245.45,584.18,Google Pay,3.7,2024-02-16,06:18:02,Friday
43836,AMR_32,Amritsar,Female,Beverages,,5.0,2930.45,,PhonePe,3.4,2025-03-29,09:41:50,Saturday
43837,NAS_22,Nashik,,Snacks,201.67,8.0,1613.36,,Paytm,3.2,2025-01-11,14:35:13,Saturday
43838,GWA_39,Gwalior,Female,Fruits & Vegetables,806.21,1.0,806.21,145.12,Paytm,1.1,2023-11-26,21:22:37,
43839,KAN_11,Kanpur,Female,Household Items,815.27,2.0,1630.54,293.5,Mobikwik,1.1,2025-02-09,02:17:03,Sunday
43840,SUR_09,Surat,Female,Home Decor,363.82,10.0,3638.2,,Cash,3.1,2024-07-23,05:32:04,Tuesday
43841,HYD_05,Hyderabad,Female,Personal Care,861.25,5.0,4306.25,775.12,PhonePe,2.6,2024-06-12,07:20:08,Wednesday
43842,COI_37,Coimbatore,Female,,614.0,10.0,6140.0,1105.2,Cash,3.1,2024-07-16,06:23:17,Tuesday
43843,BAN_04,Bangalore,Female,Fruits & Vegetables,257.71,3.0,773.13,139.16,Debit Card,1.3,2023-07-21,15:50:18,Friday
43844,NAV_33,Navi Mumbai,,Stationery,607.15,8.0,4857.2,874.3,PhonePe,4.8,2024-10-05,18:45:13,Saturday
43845,NAV_33,Navi Mumbai,Female,Stationery,223.36,8.0,1786.88,321.64,Debit Card,2.1,2025-02-17,,Monday
43846,HUB_47,,Female,,889.18,2.0,1778.36,320.1,PhonePe,1.9,2024-02-20,07:17:09,Tuesday
43847,RAJ_25,Rajkot,Female,Home Decor,98.13,3.0,294.39,,PhonePe,2.9,2024-10-04,22:10:58,Friday
43848,HYD_05,Hyderabad,Male,,911.29,1.0,911.29,164.03,Google Pay,3.9,2024-07-22,11:23:31,Monday
43849,PUN_07,,Male,Frozen Foods,334.6,6.0,2007.6,361.37,Paytm,2.8,2025-03-06,20:57:26,Thursday
